Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
708513183,Blue,100,0,81,08-01-2023,Week-2,Q1,2023,4323.0,1267.0,3078,58,0.2930,Swipe ,Bills,430.92,0
708514383,Blue,420,0,78,08-01-2023,Week-2,Q1,2023,3809.0,1172.0,4314,81,0.3080,Swipe ,Food,301.98,0
708515358,Blue,190,1,104,08-01-2023,Week-2,Q1,2023,4712.0,0.0,4216,82,0.0000,Chip ,Entertainment,505.92,0
708516558,Blue,395,0,68,08-01-2023,Week-2,Q1,2023,2588.0,1782.0,4159,83,0.6890,Swipe ,Grocery,415.90,0
708519108,Blue,300,1,94,08-01-2023,Week-2,Q1,2023,2694.0,1576.0,2041,57,0.5850,Swipe ,Entertainment,571.48,0
708522033,Blue,480,0,95,08-01-2023,Week-2,Q1,2023,12299.0,1664.0,15060,90,0.1350,Chip ,Fuel,2108.40,0
708525108,Blue,175,1,116,08-01-2023,Week-2,Q1,2023,2156.0,1134.0,4120,77,0.5260,Swipe ,Food,329.60,0
708528483,Blue,435,1,55,08-01-2023,Week-2,Q1,2023,3187.0,2430.0,1387,33,0.7620,Swipe ,Bills,124.83,0
708532308,Blue,245,0,116,08-01-2023,Week-2,Q1,2023,11419.0,2517.0,3000,70,0.2200,Swipe ,Grocery,750.00,0
708534033,Blue,225,1,88,08-01-2023,Week-2,Q1,2023,6274.0,883.0,4726,82,0.1410,Swipe ,Entertainment,1276.02,0
708535158,Blue,245,0,73,08-01-2023,Week-2,Q1,2023,9959.0,1501.0,8505,86,0.1510,Swipe ,Entertainment,2466.45,0
708536283,Blue,190,1,100,08-01-2023,Week-2,Q1,2023,2904.0,2517.0,2653,46,0.8670,Swipe ,Entertainment,583.66,0
708538608,Blue,125,1,51,08-01-2023,Week-2,Q1,2023,3862.0,0.0,4058,81,0.0000,Chip ,Fuel,243.48,0
708539583,Blue,395,1,92,08-01-2023,Week-2,Q1,2023,19897.0,2232.0,3979,63,0.1120,Chip ,Entertainment,1034.54,0
708542283,Blue,200,0,74,08-01-2023,Week-2,Q1,2023,2495.0,2061.0,4399,70,0.8260,Swipe ,Entertainment,659.85,0
708543258,Blue,95,0,48,08-01-2023,Week-2,Q1,2023,2607.0,1880.0,2045,39,0.7210,Swipe ,Bills,388.55,0
708545058,Blue,150,1,105,08-01-2023,Week-2,Q1,2023,1438.3,986.0,5136,81,0.6860,Swipe ,Entertainment,1027.20,0
708549033,Blue,440,1,149,08-01-2023,Week-2,Q1,2023,2055.0,1276.0,5025,70,0.6210,Online ,Bills,753.75,0
708551508,Blue,450,1,72,08-01-2023,Week-2,Q1,2023,3264.0,2508.0,4966,78,0.7680,Swipe ,Bills,744.90,0
708553008,Blue,425,0,147,08-01-2023,Week-2,Q1,2023,2148.0,1103.0,4711,64,0.5140,Swipe ,Food,1366.19,0
708555633,Silver,300,1,164,08-01-2023,Week-2,Q1,2023,3548.0,2517.0,15157,97,0.7090,Swipe ,Bills,1212.56,0
708557358,Blue,250,1,110,08-01-2023,Week-2,Q1,2023,22157.0,1355.0,1911,55,0.0610,Swipe ,Bills,305.76,0
708558408,Blue,470,0,67,08-01-2023,Week-2,Q1,2023,9949.0,1597.0,3776,83,0.1610,Chip ,Grocery,792.96,0
708559533,Blue,460,0,52,08-01-2023,Week-2,Q1,2023,1770.0,584.0,4442,83,0.3300,Chip ,Bills,310.94,0
708560733,Blue,460,1,94,08-01-2023,Week-2,Q1,2023,3714.0,2517.0,4715,85,0.6780,Chip ,Bills,1037.30,0
708563433,Blue,140,0,83,08-01-2023,Week-2,Q1,2023,5894.0,477.0,1616,32,0.0810,Swipe ,Travel,177.76,0
708564858,Gold,390,1,124,08-01-2023,Week-2,Q1,2023,34516.0,0.0,9338,73,0.0000,Chip ,Travel,2241.12,0
708568983,Blue,495,0,77,08-01-2023,Week-2,Q1,2023,11476.0,2365.0,8110,113,0.2060,Swipe ,Fuel,2108.60,0
708572658,Silver,250,0,147,08-01-2023,Week-2,Q1,2023,29531.0,2088.0,15039,120,0.0710,Swipe ,Grocery,2406.24,0
708573933,Silver,385,1,103,08-01-2023,Week-2,Q1,2023,13026.0,789.0,14747,100,0.0610,Swipe ,Food,3981.69,0
708575058,Blue,395,1,135,08-01-2023,Week-2,Q1,2023,3157.0,965.0,3300,58,0.3060,Online ,Bills,759.00,0
708577308,Blue,455,1,110,08-01-2023,Week-2,Q1,2023,2637.0,1272.0,1569,39,0.4820,Swipe ,Travel,156.90,0
708579633,Gold,275,1,92,08-01-2023,Week-2,Q1,2023,23981.0,1788.0,1421,34,0.0750,Swipe ,Bills,85.26,0
708580908,Blue,245,1,52,08-01-2023,Week-2,Q1,2023,14551.0,2517.0,1373,35,0.1730,Swipe ,Bills,356.98,0
708582858,Blue,125,0,66,08-01-2023,Week-2,Q1,2023,18293.0,0.0,2958,63,0.0000,Swipe ,Entertainment,266.22,0
708584208,Blue,395,0,82,08-01-2023,Week-2,Q1,2023,3111.0,2517.0,2367,41,0.8090,Chip ,Fuel,639.09,0
708585933,Blue,125,0,125,08-01-2023,Week-2,Q1,2023,1656.0,1429.0,4258,77,0.8630,Chip ,Bills,298.06,0
708588408,Blue,110,1,105,08-01-2023,Week-2,Q1,2023,6836.0,1607.0,4421,74,0.2350,Chip ,Food,707.36,0
708590658,Blue,470,0,88,08-01-2023,Week-2,Q1,2023,15965.0,2312.0,1619,40,0.1450,Swipe ,Bills,307.61,0
708593883,Blue,370,0,114,08-01-2023,Week-2,Q1,2023,2731.0,1573.0,1813,38,0.5760,Online ,Food,290.08,0
708595158,Blue,150,1,115,08-01-2023,Week-2,Q1,2023,1677.0,1598.0,2389,43,0.9530,Swipe ,Entertainment,430.02,0
708596283,Blue,200,0,51,08-01-2023,Week-2,Q1,2023,2858.0,1251.0,2844,73,0.4380,Swipe ,Grocery,170.64,0
708597558,Blue,390,1,83,08-01-2023,Week-2,Q1,2023,3337.0,795.0,3951,68,0.2380,Swipe ,Bills,671.67,0
708600033,Blue,340,0,149,08-01-2023,Week-2,Q1,2023,1610.0,0.0,4958,87,0.0000,Online ,Grocery,842.86,0
708602283,Blue,420,1,84,08-01-2023,Week-2,Q1,2023,2887.0,0.0,3941,82,0.0000,Swipe ,Entertainment,669.97,1
708606633,Blue,465,1,169,08-01-2023,Week-2,Q1,2023,1544.0,0.0,1902,35,0.0000,Swipe ,Bills,114.12,1
708611733,Blue,415,0,73,08-01-2023,Week-2,Q1,2023,3119.0,1328.0,4659,82,0.4260,Swipe ,Bills,372.72,1
708614058,Blue,500,1,99,08-01-2023,Week-2,Q1,2023,1960.0,1690.0,3870,67,0.8620,Chip ,Grocery,580.50,1
708615183,Blue,345,0,103,08-01-2023,Week-2,Q1,2023,3828.0,1146.0,4558,90,0.2990,Chip ,Fuel,319.06,1
708618933,Blue,100,1,113,08-01-2023,Week-2,Q1,2023,4369.0,2049.0,3259,80,0.4690,Swipe ,Fuel,358.49,1
708620283,Blue,125,1,59,08-01-2023,Week-2,Q1,2023,6053.0,2001.0,2208,59,0.3310,Swipe ,Bills,441.60,1
708621408,Blue,245,1,99,08-01-2023,Week-2,Q1,2023,1438.3,0.0,4173,82,0.0000,Chip ,Food,1001.52,1
708623283,Blue,150,1,149,08-01-2023,Week-2,Q1,2023,18278.0,0.0,2084,61,0.0000,Swipe ,Bills,395.96,0
708626058,Blue,475,0,84,08-01-2023,Week-2,Q1,2023,5242.0,1465.0,4098,68,0.2790,Swipe ,Fuel,1147.44,0
708633783,Blue,245,0,78,08-01-2023,Week-2,Q1,2023,11336.0,0.0,1809,39,0.0000,Swipe ,Bills,452.25,0
708635058,Blue,245,0,81,08-01-2023,Week-2,Q1,2023,1904.0,886.0,4798,85,0.4650,Chip ,Bills,527.78,0
708637758,Blue,175,0,119,08-01-2023,Week-2,Q1,2023,17345.0,545.0,3523,64,0.0310,Swipe ,Bills,457.99,0
708642708,Blue,475,1,120,08-01-2023,Week-2,Q1,2023,13019.0,0.0,1484,33,0.0000,Chip ,Food,326.48,0
708644208,Blue,250,1,110,08-01-2023,Week-2,Q1,2023,5858.0,0.0,3355,77,0.0000,Swipe ,Fuel,436.15,0
708646233,Blue,450,1,120,08-01-2023,Week-2,Q1,2023,17116.0,1289.0,3632,50,0.0750,Swipe ,Grocery,726.40,0
708649683,Gold,345,0,120,08-01-2023,Week-2,Q1,2023,16703.0,1140.0,15472,122,0.0680,Swipe ,Food,4486.88,0
708651933,Blue,350,0,117,08-01-2023,Week-2,Q1,2023,2043.0,1928.0,2311,57,0.9440,Swipe ,Bills,462.20,0
708652908,Blue,250,1,118,08-01-2023,Week-2,Q1,2023,2291.0,1419.0,4498,81,0.6190,Swipe ,Entertainment,809.64,0
708653958,Blue,225,1,51,08-01-2023,Week-2,Q1,2023,6114.0,1461.0,2608,36,0.2390,Swipe ,Entertainment,443.36,0
708654933,Platinum,480,0,80,08-01-2023,Week-2,Q1,2023,15987.0,193.0,2021,46,0.0120,Swipe ,Grocery,202.10,0
708655983,Blue,125,1,120,08-01-2023,Week-2,Q1,2023,5267.0,0.0,1353,24,0.0000,Swipe ,Entertainment,392.37,0
708657033,Blue,465,1,138,08-01-2023,Week-2,Q1,2023,2694.0,1923.0,3837,71,0.7140,Chip ,Grocery,345.33,0
708660408,Blue,480,1,95,08-01-2023,Week-2,Q1,2023,1737.0,1689.0,2459,43,0.9720,Swipe ,Grocery,516.39,0
708662583,Silver,300,1,93,08-01-2023,Week-2,Q1,2023,27945.0,0.0,8345,70,0.0000,Swipe ,Food,917.95,0
708664008,Blue,455,1,48,08-01-2023,Week-2,Q1,2023,14270.0,0.0,1222,37,0.0000,Swipe ,Fuel,73.32,0
708665133,Blue,220,0,51,08-01-2023,Week-2,Q1,2023,3654.0,1172.0,4003,67,0.3210,Online ,Grocery,640.48,0
708666258,Blue,125,1,98,08-01-2023,Week-2,Q1,2023,8129.0,1799.0,1402,33,0.2210,Swipe ,Travel,364.52,0
708668283,Blue,290,0,97,08-01-2023,Week-2,Q1,2023,5140.0,2517.0,1842,36,0.4900,Swipe ,Bills,147.36,0
708669408,Blue,225,0,74,08-01-2023,Week-2,Q1,2023,20401.0,0.0,4637,75,0.0000,Swipe ,Fuel,1205.62,0
708670608,Blue,125,0,61,08-01-2023,Week-2,Q1,2023,5495.0,2200.0,5125,85,0.4000,Chip ,Bills,1178.75,0
708671733,Blue,415,1,164,08-01-2023,Week-2,Q1,2023,2072.0,1499.0,4091,71,0.7230,Swipe ,Grocery,450.01,0
708672708,Blue,125,1,56,08-01-2023,Week-2,Q1,2023,34516.0,2517.0,3990,65,0.0730,Swipe ,Food,598.50,0
708679383,Blue,250,0,65,08-01-2023,Week-2,Q1,2023,4852.0,1777.0,1775,55,0.3660,Swipe ,Bills,301.75,0
708680583,Blue,495,1,97,08-01-2023,Week-2,Q1,2023,2043.0,1590.0,4940,68,0.7780,Swipe ,Travel,1235.00,0
708681708,Blue,275,1,98,08-01-2023,Week-2,Q1,2023,3245.0,0.0,1977,29,0.0000,Chip ,Food,553.56,0
708682908,Blue,125,0,108,08-01-2023,Week-2,Q1,2023,2838.0,1934.0,8644,87,0.6810,Swipe ,Fuel,1296.60,0
708684108,Blue,250,1,109,08-01-2023,Week-2,Q1,2023,4152.0,1446.0,2218,30,0.3480,Swipe ,Travel,598.86,0
708687483,Silver,250,1,65,08-01-2023,Week-2,Q1,2023,13626.0,0.0,1711,30,0.0000,Chip ,Food,222.43,0
708688608,Blue,405,1,98,08-01-2023,Week-2,Q1,2023,3140.0,1985.0,1626,41,0.6320,Swipe ,Travel,162.60,0
708689958,Blue,435,1,75,08-01-2023,Week-2,Q1,2023,2406.0,1744.0,4748,88,0.7250,Swipe ,Travel,1187.00,0
708692583,Blue,150,0,73,08-01-2023,Week-2,Q1,2023,1506.0,168.0,2312,44,0.1120,Chip ,Grocery,647.36,0
708693558,Silver,485,1,82,08-01-2023,Week-2,Q1,2023,12569.0,2167.0,7344,95,0.1720,Swipe ,Entertainment,4129.76,0
708694983,Blue,385,1,88,08-01-2023,Week-2,Q1,2023,3150.0,2222.0,14750,96,0.7050,Chip ,Travel,3982.50,0
708697983,Blue,100,0,140,08-01-2023,Week-2,Q1,2023,34516.0,2156.0,8766,78,0.0620,Online ,Bills,1753.20,0
708699108,Blue,125,1,134,08-01-2023,Week-2,Q1,2023,1438.3,855.0,4890,53,0.5940,Swipe ,Grocery,440.10,0
708701358,Blue,445,1,74,08-01-2023,Week-2,Q1,2023,2370.0,2031.0,4000,79,0.8570,Chip ,Fuel,1120.00,0
708702258,Blue,200,1,96,08-01-2023,Week-2,Q1,2023,3698.0,478.0,2051,31,0.1290,Online ,Bills,471.73,0
708703308,Blue,110,0,89,08-01-2023,Week-2,Q1,2023,2045.0,1707.0,2183,39,0.8350,Swipe ,Entertainment,480.26,0
708704433,Blue,200,1,147,08-01-2023,Week-2,Q1,2023,2804.0,2090.0,2812,77,0.7450,Swipe ,Fuel,731.12,0
708705783,Blue,270,1,124,08-01-2023,Week-2,Q1,2023,1584.0,1214.0,2628,41,0.7660,Online ,Bills,341.64,0
708706833,Blue,110,1,99,08-01-2023,Week-2,Q1,2023,2809.0,0.0,2466,40,0.0000,Chip ,Grocery,320.58,0
708707808,Blue,300,0,107,08-01-2023,Week-2,Q1,2023,2480.0,1584.0,3438,66,0.6390,Swipe ,Bills,756.36,0
708708858,Blue,190,1,96,08-01-2023,Week-2,Q1,2023,2422.0,502.0,2548,46,0.2070,Chip ,Bills,662.48,0
708710283,Silver,200,0,50,08-01-2023,Week-2,Q1,2023,34516.0,2038.0,4067,75,0.0590,Swipe ,Bills,447.37,0
708711483,Blue,425,0,84,08-01-2023,Week-2,Q1,2023,18871.0,1740.0,1516,21,0.0920,Swipe ,Travel,242.56,0
708712833,Blue,385,0,91,08-01-2023,Week-2,Q1,2023,2289.0,1037.0,4483,72,0.4530,Swipe ,Travel,1210.41,0
708714108,Silver,475,1,96,08-01-2023,Week-2,Q1,2023,13441.0,2517.0,1894,49,0.1870,Swipe ,Entertainment,227.28,0
708720558,Blue,245,1,113,08-01-2023,Week-2,Q1,2023,4489.0,0.0,3773,64,0.0000,Online ,Bills,943.25,0
708721533,Gold,200,1,102,08-01-2023,Week-2,Q1,2023,5158.0,1148.0,13113,128,0.2230,Chip ,Bills,2491.47,0
708722583,Blue,465,1,98,08-01-2023,Week-2,Q1,2023,2609.0,1656.0,3024,64,0.6350,Swipe ,Grocery,574.56,0
708723858,Blue,245,0,103,08-01-2023,Week-2,Q1,2023,3413.0,1715.0,3843,67,0.5020,Swipe ,Bills,807.03,0
708724908,Blue,430,1,60,08-01-2023,Week-2,Q1,2023,2262.0,0.0,4113,83,0.0000,Chip ,Entertainment,246.78,0
708726708,Blue,245,1,95,08-01-2023,Week-2,Q1,2023,1451.0,599.0,2192,35,0.4130,Swipe ,Fuel,569.92,0
708727983,Blue,250,1,97,08-01-2023,Week-2,Q1,2023,3933.0,0.0,3048,54,0.0000,Swipe ,Travel,213.36,0
708731658,Blue,175,1,88,08-01-2023,Week-2,Q1,2023,1438.3,0.0,1587,42,0.0000,Chip ,Grocery,142.83,0
708733983,Blue,110,1,102,08-01-2023,Week-2,Q1,2023,5349.0,2391.0,2122,46,0.4470,Online ,Fuel,594.16,0
708735183,Blue,175,0,88,08-01-2023,Week-2,Q1,2023,2544.0,1848.0,2289,49,0.7260,Swipe ,Bills,503.58,0
708736608,Blue,465,1,117,08-01-2023,Week-2,Q1,2023,2269.0,0.0,2108,39,0.0000,Swipe ,Bills,379.44,0
708740808,Blue,280,0,105,08-01-2023,Week-2,Q1,2023,4112.0,0.0,2949,54,0.0000,Swipe ,Bills,235.92,0
708741633,Blue,150,1,80,08-01-2023,Week-2,Q1,2023,4153.0,0.0,1771,41,0.0000,Swipe ,Bills,141.68,0
708744933,Blue,400,1,51,08-01-2023,Week-2,Q1,2023,19127.0,1880.0,1859,33,0.0980,Swipe ,Travel,316.03,0
708745983,Blue,200,0,90,08-01-2023,Week-2,Q1,2023,2208.0,1559.0,4686,81,0.7060,Swipe ,Entertainment,890.34,0
708747708,Blue,250,1,80,08-01-2023,Week-2,Q1,2023,3498.0,0.0,2512,56,0.0000,Swipe ,Bills,602.88,0
708748833,Blue,200,0,163,08-01-2023,Week-2,Q1,2023,9875.0,1239.0,8920,105,0.1250,Swipe ,Bills,2586.80,0
708753633,Blue,125,1,114,08-01-2023,Week-2,Q1,2023,1438.3,0.0,4462,77,0.0000,Swipe ,Fuel,356.96,0
708754833,Blue,250,0,117,08-01-2023,Week-2,Q1,2023,2827.0,1182.0,4583,72,0.4180,Chip ,Bills,366.64,0
708757233,Blue,150,1,115,08-01-2023,Week-2,Q1,2023,2485.0,1489.0,3697,77,0.5990,Swipe ,Fuel,702.43,0
708758658,Blue,300,1,98,08-01-2023,Week-2,Q1,2023,34516.0,543.0,3951,76,0.0160,Swipe ,Entertainment,711.18,0
708759408,Blue,280,1,102,08-01-2023,Week-2,Q1,2023,4207.0,0.0,15124,108,0.0000,Chip ,Travel,1814.88,0
708760458,Blue,335,0,111,08-01-2023,Week-2,Q1,2023,17655.0,0.0,3692,79,0.0000,Swipe ,Bills,479.96,0
708761733,Blue,200,0,78,08-01-2023,Week-2,Q1,2023,8279.0,1582.0,4419,63,0.1910,Swipe ,Food,883.80,0
708765933,Blue,200,1,109,08-01-2023,Week-2,Q1,2023,5464.0,887.0,4866,81,0.1620,Swipe ,Fuel,583.92,0
708768258,Blue,195,1,69,08-01-2023,Week-2,Q1,2023,2066.0,1077.0,4678,91,0.5210,Swipe ,Grocery,1169.50,0
708770883,Gold,340,0,99,08-01-2023,Week-2,Q1,2023,16667.0,1463.0,15301,115,0.0880,Swipe ,Food,918.06,0
708772308,Silver,415,0,110,08-01-2023,Week-2,Q1,2023,4119.0,1656.0,1455,35,0.4020,Swipe ,Bills,87.30,0
708773583,Blue,335,1,80,08-01-2023,Week-2,Q1,2023,10859.0,1710.0,3987,64,0.1570,Chip ,Travel,797.40,0
708774708,Blue,340,1,99,08-01-2023,Week-2,Q1,2023,2636.0,1589.0,3858,70,0.6030,Chip ,Food,424.38,0
708776658,Blue,450,1,83,08-01-2023,Week-2,Q1,2023,5774.0,1519.0,4444,70,0.2630,Chip ,Bills,488.84,0
708780783,Blue,175,1,110,08-01-2023,Week-2,Q1,2023,2434.0,1169.0,4739,76,0.4800,Swipe ,Entertainment,710.85,0
708784083,Blue,285,0,73,08-01-2023,Week-2,Q1,2023,2723.0,1588.0,4307,83,0.5830,Swipe ,Fuel,818.33,0
708784908,Blue,360,1,112,08-01-2023,Week-2,Q1,2023,18064.0,2039.0,4435,88,0.1130,Swipe ,Entertainment,975.70,0
708788583,Blue,175,0,85,08-01-2023,Week-2,Q1,2023,6167.0,0.0,1648,43,0.0000,Swipe ,Fuel,412.00,0
708790833,Blue,245,1,64,08-01-2023,Week-2,Q1,2023,6748.0,1467.0,1201,42,0.2170,Swipe ,Bills,216.18,0
708793008,Blue,125,1,88,08-01-2023,Week-2,Q1,2023,9949.0,0.0,2207,40,0.0000,Swipe ,Entertainment,617.96,0
708794133,Blue,195,1,96,08-01-2023,Week-2,Q1,2023,2533.0,2136.0,3197,50,0.8430,Chip ,Entertainment,287.73,0
708796458,Blue,150,1,120,08-01-2023,Week-2,Q1,2023,4199.0,1903.0,3016,67,0.4530,Swipe ,Entertainment,633.36,0
708797583,Blue,470,1,111,08-01-2023,Week-2,Q1,2023,2672.0,0.0,2576,39,0.0000,Chip ,Bills,231.84,0
708798483,Blue,300,1,66,08-01-2023,Week-2,Q1,2023,2054.0,0.0,2567,43,0.0000,Chip ,Entertainment,385.05,0
708799983,Blue,325,1,139,08-01-2023,Week-2,Q1,2023,18386.0,890.0,1698,43,0.0480,Swipe ,Bills,322.62,0
708801108,Blue,350,0,78,08-01-2023,Week-2,Q1,2023,1438.3,0.0,2113,38,0.0000,Chip ,Bills,232.43,0
708804633,Blue,200,0,74,08-01-2023,Week-2,Q1,2023,1916.0,0.0,2888,39,0.0000,Chip ,Bills,202.16,0
708805908,Silver,435,1,93,08-01-2023,Week-2,Q1,2023,10017.0,726.0,9299,68,0.0720,Swipe ,Bills,1487.84,0
708807483,Blue,430,0,67,08-01-2023,Week-2,Q1,2023,9117.0,1259.0,3837,75,0.1380,Chip ,Fuel,1112.73,0
708809283,Blue,460,1,85,08-01-2023,Week-2,Q1,2023,10360.0,2517.0,2414,28,0.2430,Chip ,Bills,386.24,0
708811233,Blue,100,1,149,08-01-2023,Week-2,Q1,2023,12702.0,2008.0,1992,40,0.1580,Swipe ,Fuel,577.68,0
708812133,Blue,465,1,99,08-01-2023,Week-2,Q1,2023,2270.0,1647.0,4110,75,0.7260,Chip ,Food,986.40,0
708813033,Silver,445,1,106,08-01-2023,Week-2,Q1,2023,6509.0,2033.0,1409,37,0.3120,Swipe ,Bills,239.53,0
708816408,Blue,415,1,57,08-01-2023,Week-2,Q1,2023,21756.0,0.0,3063,71,0.0000,Swipe ,Bills,735.12,0
708817608,Blue,195,1,128,08-01-2023,Week-2,Q1,2023,3427.0,1419.0,4218,74,0.4140,Swipe ,Bills,506.16,0
708818508,Blue,435,1,60,08-01-2023,Week-2,Q1,2023,3453.0,2517.0,4386,68,0.7290,Swipe ,Grocery,570.18,0
708820308,Blue,175,0,40,08-01-2023,Week-2,Q1,2023,13399.0,2505.0,1326,31,0.1870,Swipe ,Bills,371.28,0
708821733,Silver,175,0,116,08-01-2023,Week-2,Q1,2023,19713.0,531.0,8301,70,0.0270,Chip ,Travel,1328.16,0
708822783,Blue,300,0,107,08-01-2023,Week-2,Q1,2023,2973.0,2517.0,4862,77,0.8470,Swipe ,Entertainment,777.92,0
708823908,Blue,420,1,74,08-01-2023,Week-2,Q1,2023,16443.0,1363.0,4252,64,0.0830,Swipe ,Fuel,1105.52,0
708824958,Blue,250,1,103,08-01-2023,Week-2,Q1,2023,1460.0,0.0,4265,63,0.0000,Swipe ,Fuel,682.40,0
708826158,Blue,490,0,105,08-01-2023,Week-2,Q1,2023,3670.0,1684.0,8608,100,0.4590,Swipe ,Food,1119.04,0
708828258,Blue,200,1,104,08-01-2023,Week-2,Q1,2023,32641.0,1551.0,1327,30,0.0480,Swipe ,Travel,225.59,0
708829758,Blue,245,0,75,08-01-2023,Week-2,Q1,2023,6062.0,761.0,3877,66,0.1260,Swipe ,Bills,542.78,0
708831858,Blue,175,1,58,08-01-2023,Week-2,Q1,2023,4579.0,1506.0,1915,44,0.3290,Online ,Food,555.35,0
708833133,Blue,95,1,59,08-01-2023,Week-2,Q1,2023,3170.0,2517.0,2027,49,0.7940,Swipe ,Fuel,385.13,0
708834483,Blue,370,0,42,08-01-2023,Week-2,Q1,2023,17667.0,0.0,1775,42,0.0000,Chip ,Food,142.00,0
708837858,Blue,200,1,108,08-01-2023,Week-2,Q1,2023,2718.0,1718.0,4423,68,0.6320,Chip ,Entertainment,265.38,0
708838908,Blue,365,1,52,08-01-2023,Week-2,Q1,2023,5129.0,1654.0,3192,61,0.3220,Chip ,Entertainment,383.04,0
708841233,Blue,200,1,145,08-01-2023,Week-2,Q1,2023,14682.0,2517.0,8193,72,0.1710,Swipe ,Grocery,1474.74,0
708846183,Blue,140,0,157,08-01-2023,Week-2,Q1,2023,3307.0,2234.0,4006,68,0.6760,Chip ,Bills,1121.68,0
708848208,Blue,100,0,147,08-01-2023,Week-2,Q1,2023,34516.0,1757.0,4223,81,0.0510,Chip ,Fuel,675.68,0
708849858,Blue,200,0,73,08-01-2023,Week-2,Q1,2023,14028.0,1435.0,3683,73,0.1020,Swipe ,Grocery,957.58,0
708856983,Blue,330,1,152,08-01-2023,Week-2,Q1,2023,13873.0,0.0,694,18,0.0000,Swipe ,Entertainment,201.26,0
708859158,Blue,330,1,159,08-01-2023,Week-2,Q1,2023,1438.3,703.0,4341,80,0.4890,Swipe ,Bills,347.28,0
708860358,Blue,485,1,77,08-01-2023,Week-2,Q1,2023,6361.0,694.0,1499,31,0.1090,Swipe ,Bills,344.77,0
708862233,Blue,150,1,112,08-01-2023,Week-2,Q1,2023,4068.0,0.0,5161,83,0.0000,Chip ,Entertainment,1135.42,0
708863733,Gold,370,1,88,08-01-2023,Week-2,Q1,2023,22725.0,808.0,13847,120,0.0360,Swipe ,Fuel,3184.81,0
708864708,Blue,395,0,85,08-01-2023,Week-2,Q1,2023,24869.0,1729.0,1409,36,0.0700,Swipe ,Bills,295.89,0
708866133,Blue,335,1,86,08-01-2023,Week-2,Q1,2023,4196.0,1331.0,14545,116,0.3170,Chip ,Bills,1890.85,0
708867408,Blue,455,0,134,08-01-2023,Week-2,Q1,2023,23128.0,1958.0,2050,35,0.0850,Swipe ,Entertainment,225.50,0
708868233,Blue,465,0,93,08-01-2023,Week-2,Q1,2023,1438.3,900.0,760,21,0.6260,Swipe ,Bills,83.60,0
708869283,Blue,440,1,77,08-01-2023,Week-2,Q1,2023,23209.0,1308.0,3530,71,0.0560,Swipe ,Grocery,776.60,0
708870408,Blue,190,0,113,08-01-2023,Week-2,Q1,2023,3844.0,2079.0,4271,56,0.5410,Swipe ,Bills,939.62,0
708871158,Silver,250,1,101,08-01-2023,Week-2,Q1,2023,28701.0,0.0,3516,57,0.0000,Swipe ,Entertainment,597.72,0
708873183,Platinum,380,0,96,08-01-2023,Week-2,Q1,2023,17575.0,618.0,15473,128,0.0350,Swipe ,Grocery,2475.68,0
708874533,Blue,345,0,81,08-01-2023,Week-2,Q1,2023,3387.0,0.0,510,24,0.0000,Swipe ,Travel,86.70,0
708876183,Silver,370,1,98,08-01-2023,Week-2,Q1,2023,28673.0,0.0,3722,69,0.0000,Swipe ,Fuel,409.42,0
708877458,Blue,175,1,85,08-01-2023,Week-2,Q1,2023,11343.0,0.0,8027,94,0.0000,Swipe ,Food,1123.78,0
708878508,Blue,150,1,79,08-01-2023,Week-2,Q1,2023,2104.0,1267.0,1732,35,0.6020,Swipe ,Entertainment,294.44,0
708879483,Blue,300,1,93,08-01-2023,Week-2,Q1,2023,4006.0,1646.0,5006,89,0.4110,Chip ,Bills,600.72,0
708880683,Blue,245,1,79,08-01-2023,Week-2,Q1,2023,3970.0,892.0,13697,102,0.2250,Chip ,Travel,2602.43,0
708881583,Blue,350,0,112,15-01-2023,Week-3,Q1,2023,12458.0,1332.0,8752,95,0.1070,Online ,Bills,2538.08,0
708884658,Blue,390,1,98,15-01-2023,Week-3,Q1,2023,2315.0,1565.0,4828,90,0.6760,Swipe ,Entertainment,1158.72,0
708885558,Blue,450,1,102,15-01-2023,Week-3,Q1,2023,3556.0,0.0,2220,45,0.0000,Swipe ,Grocery,599.40,0
708886533,Blue,485,0,163,15-01-2023,Week-3,Q1,2023,13032.0,1701.0,4348,77,0.1310,Swipe ,Food,652.20,0
708887433,Blue,370,0,116,15-01-2023,Week-3,Q1,2023,2717.0,0.0,3150,59,0.0000,Swipe ,Bills,630.00,0
708888633,Blue,250,1,159,15-01-2023,Week-3,Q1,2023,3022.0,895.0,2724,38,0.2960,Swipe ,Entertainment,572.04,0
708890133,Blue,150,1,50,15-01-2023,Week-3,Q1,2023,1438.3,0.0,4659,74,0.0000,Swipe ,Fuel,652.26,0
708890958,Blue,150,0,57,15-01-2023,Week-3,Q1,2023,31636.0,2517.0,4231,68,0.0800,Swipe ,Grocery,507.72,0
708892833,Blue,150,1,53,15-01-2023,Week-3,Q1,2023,13662.0,0.0,725,22,0.0000,Swipe ,Bills,203.00,1
